date,BAEL_close,BP_close,CVX_close,FRO_close,HAFNI_close,INSW_close,LDO_close,LMT_close,NAT_close,NOC_close,RHM_close,RTX_close,SPY_close,STNG_close,TK_close,XOM_close,BAEL_log_ret,BP_log_ret,CVX_log_ret,FRO_log_ret,HAFNI_log_ret,INSW_log_ret,LDO_log_ret,LMT_log_ret,NAT_log_ret,NOC_log_ret,RHM_log_ret,RTX_log_ret,SPY_log_ret,STNG_log_ret,TK_log_ret,XOM_log_ret
2025-11-19,1724.5,35.490142822265625,150.2303924560547,24.425193786621094,65.18973541259766,51.27543640136719,47.720001220703125,463.9242858886719,3.656163454055786,560.9227294921875,1596.0,172.51290893554688,658.8783569335938,60.75072479248047,10.229999542236328,116.572998046875,-0.04562343839008565,-0.02037513671057219,-0.012577120278541732,-0.02236704432843934,0.009202556980632758,-0.016968352866161985,-0.04986727047239199,-0.010183878918087513,-0.03390160167004699,-0.003110229796756694,-0.07249550203815347,-0.00545212415094802,0.003855757148191913,-0.019128440721150566,-0.025097865372803268,-0.01421464261545658
2025-11-20,1755.0,35.263084411621094,148.85385131835938,24.221651077270508,65.62764739990234,50.56010055541992,49.099998474121094,462.2952880859375,3.6173713207244873,563.2557983398438,1637.0,171.48043823242188,648.8355712890625,59.816097259521484,9.970000267028809,116.24517822265625,0.017531703523070506,-0.006418341579475105,-0.009205104490227612,-0.008368226046834017,0.0066950372132268295,-0.014049076249060289,0.028508380913260967,-0.003517523334930374,-0.010666753468475216,0.004150714747679647,0.025364799361380922,-0.006002870764798791,-0.015359602533844793,-0.015504203215255457,-0.02574392445937498,-0.0028161035028936936
2025-11-21,1713.0,35.51976013183594,148.5270538330078,25.103670120239258,64.47313690185547,51.971702575683594,46.040000915527344,454.9105529785156,3.733747720718384,562.6104736328125,1519.5,169.11827087402344,655.2987670898438,61.48649597167969,10.229999542236328,116.3047866821289,-0.024222637575846303,0.0072525156891590815,-0.002197838605237026,0.03576714958236599,-0.017748406522767695,0.027536650554137537,-0.06434839998435261,-0.01610302584763079,0.0316648725304634,-0.0011463613286352061,-0.07448396501428718,-0.013870899500797177,0.009911937023691694,0.027542763330844194,0.025743924459375064,0.0005126507828331335
2025-11-24,1652.0,35.450653076171875,148.29928588867188,24.19257164001465,62.42290496826172,51.96216583251953,44.970001220703125,445.3143615722656,3.694955587387085,561.4786987304688,1443.0,172.63661193847656,664.9437866210938,59.845924377441406,10.1899995803833,115.20213317871094,-0.03625954424319656,-0.0019474897885536722,-0.0015346885269957118,-0.0369684263609948,-0.03231638008526382,-0.00018351560154334558,-0.023514975811710023,-0.021320349503676173,-0.010443945418005687,-0.0020136752716856574,-0.051657053582976946,0.020590578493596013,0.014611241086193577,-0.027044240606096278,-0.003917729160983412,-0.009525951468846959
2025-11-25,1621.0,35.23346710205078,147.09109497070312,23.252395629882812,60.273136138916016,51.351741790771484,45.38999938964844,446.6471862792969,3.646465539932251,565.3108520507812,1468.0,171.58010864257812,671.1982421875,58.523529052734375,9.970000267028809,113.75180053710938,-0.018943432345247303,-0.006145274414239227,-0.008180345290376962,-0.03963746444774896,-0.03504577385550368,-0.011817017847308705,0.009296175094097024,0.002988527257097617,-0.013210181455027153,0.006801923380568826,0.017176650400589927,-0.006138612974753002,0.009362030553383407,-0.022344452995103976,-0.0218261952983915,-0.012669378663211325
2025-11-26,1644.0,35.47039794921875,148.0615997314453,22.79684829711914,60.810577392578125,50.63640594482422,45.56999969482422,448.3748779296875,3.646465539932251,563.0175170898438,1495.5,172.61666870117188,675.8318481445312,57.57896041870117,9.789999961853027,114.01007843017578,0.01408905388044904,0.006702087187641319,0.006576313046435633,-0.019785870746856008,0.008877243147306663,-0.014028053111680889,0.003957795557388666,0.0038606730836848566,0.0,-0.004065018981447837,0.018559668895541916,0.0060230848193657165,0.006879763512976049,-0.016271648938631263,-0.018219158111082382,0.002267965165596717
2025-11-27,1654.0,,,,60.352752685546875,,46.189998626708984,,,,1514.0,,,,,,0.006064299967511446,,,,-0.007557185588053267,,0.013513696132230526,,,,0.012294555927391423,,,,,
2025-11-28,1650.5,35.638221740722656,149.66592407226562,22.79684829711914,60.63142776489258,50.521949768066406,46.90999984741211,452.0277404785156,3.5300889015197754,568.1204223632812,1480.5,174.3309783935547,679.5208129882812,57.00227737426758,9.710000038146973,115.1524658203125,-0.002118324290388942,,,,0.004606810099652771,,0.015467574376422625,,,,-0.02237528645574809,,,,,
2025-12-01,1609.5,36.04297637939453,151.06224060058594,22.14744758605957,58.859859466552734,49.1103515625,45.68000030517578,436.8875427246094,3.5397870540618896,543.7684326171875,1448.0,167.4637908935547,676.41845703125,55.24239730834961,9.350000381469727,115.8577651977539,-0.02515470055438488,0.01129330845758874,0.009286303889466035,-0.02890003710660857,-0.029654013411136635,-0.028338052021522907,-0.02657029705910152,-0.034067728013883886,0.0027435159219520505,-0.043809926558486784,-0.02219657459598429,-0.04018851292042628,-0.004575959173217758,-0.03136049532028477,-0.03777990213236501,0.006106236644341464
2025-12-02,1624.0,35.8948974609375,148.79443359375,22.58361053466797,58.60109329223633,49.15803909301758,45.959999084472656,439.5037536621094,3.559183120727539,545.2237548828125,1490.0,168.24119567871094,677.67138671875,56.02787780761719,9.470000267028809,114.61603546142578,0.008968669982760316,-0.004116861388736281,-0.015126228240943257,0.01950218889792314,-0.004406001941146647,0.0009705569398839257,0.006110861031979093,0.0059704351692158415,0.005464486947524928,0.002672788930366016,0.028592825993843052,0.004631484225161034,0.0018505862825212542,0.014118659207397175,0.012752551295830323,-0.010775556681884336
2025-12-03,1643.5,36.76364517211914,150.1214599609375,22.874387741088867,60.39256286621094,49.949676513671875,46.72999954223633,444.4576416015625,3.6270694732666016,551.5535278320312,1519.0,167.89234924316406,680.0180053710938,56.25656509399414,9.59000015258789,117.02001953125,0.011935872382650871,0.023914300560408438,0.008878986457094656,0.012793399772292791,0.03011261273232718,0.015975633231008035,0.01661491385594322,0.011208498084065328,0.018893956524334104,0.011542622784505303,0.019276103656268015,-0.002075642648949664,0.003456786217426821,0.004073362198196416,0.01259196941116647,0.020757307280953843
2025-12-04,1686.5,36.75376892089844,150.7849578857422,22.525455474853516,59.715789794921875,49.24388122558594,47.349998474121094,445.99951171875,3.6270694732666016,551.2344970703125,1540.0,170.74288940429688,680.51513671875,55.62022018432617,9.579999923706055,116.36438751220703,0.02582726139743083,-0.0002686778745405652,0.004410002318116311,-0.015371821237340344,-0.011269494899889246,-0.01423090804543902,0.013180440490147716,0.0034631012899781844,0.0,-0.0005785894721645612,0.013730192811902037,0.016835858568151042,0.0007307890626128348,-0.011375939532508471,-0.001043320787601026,-0.005618487987819146
2025-12-05,1673.0,35.371681213378906,148.54685974121094,22.661151885986328,59.93474578857422,48.76698684692383,47.20000076293945,449.829345703125,3.6270694732666016,547.2173461914062,1529.5,170.53358459472656,681.8078002929688,55.57050704956055,9.390000343322754,115.76836395263672,-0.008036953514880906,-0.038329241798435915,-0.01495423955133926,0.006006063609131553,0.003659929092596573,-0.00973153593345934,-0.0031728786510743768,0.00855042184852321,0.0,-0.007314237420027484,-0.006841531816716712,-0.0012265998494424165,0.0018977350040129193,-0.000894195753815862,-0.020032254236127256,-0.0051352070363859985
2025-12-08,1691.0,35.32231521606445,147.2693634033203,22.787155151367188,58.804351806640625,49.22480773925781,48.189998626708984,462.94024658203125,3.462202548980713,551.792724609375,1529.5,170.9521942138672,679.7594604492188,55.25233840942383,9.420000076293945,115.21207427978516,0.010701647911756276,-0.0013966109664728561,-0.008637148200357561,0.005544918895210638,-0.01904053771509516,0.009344133871602264,0.02075759339933281,0.028729709632428466,-0.04652005319667429,0.008326411146566999,0.0,0.0024516969947228208,-0.003008799415334641,-0.005741948115228464,0.0031897669046521294,-0.004816778015178573
2025-12-09,1726.5,35.09526062011719,147.05149841308594,22.050521850585938,57.62706756591797,48.031768798828125,49.459999084472656,464.44232177734375,3.423410415649414,548.8720703125,1641.5,171.36082458496094,679.1727905273438,54.417137145996094,9.34000015258789,117.467041015625,0.02077616793146674,-0.006448827018940893,-0.0014804593101699901,-0.03286073834746345,-0.020223482140959207,-0.02453507680615659,0.026012741427996332,0.003239389136868409,-0.01126770963009637,-0.005307085618444779,0.0706695733506892,0.0023874672755773868,-0.0008634278241621205,-0.015231538335404181,-0.00852882810963219,0.0193832380155677
2025-12-10,1706.5,35.42103958129883,149.94320678710938,22.089292526245117,56.84886169433594,47.8377799987793,48.63999938964844,465.48681640625,3.374920129776001,553.5869750976562,1610.0,174.1416015625,683.6771850585938,54.06914138793945,9.1899995803833,118.74849700927734,-0.011651748483285271,0.009239885758119768,0.019473746213336217,0.0017567217342121227,-0.013596183312754428,-0.004046938099520074,-0.01671801847324488,0.002246397118349343,-0.01426559296871718,0.008553485139936774,-0.019376278963138722,0.01609735164888931,0.006610281415951135,-0.006415501690079851,-0.016190377870331084,0.010849993829182895
2025-12-11,1691.0,35.07551574707031,149.2598876953125,22.254064559936523,57.50734329223633,47.440101623535156,47.63999938964844,472.39044189453125,3.3458261489868164,558.2520141601562,1602.5,176.83265686035156,685.26806640625,52.915771484375,9.239999771118164,118.74849700927734,-0.009124419448181468,-0.00980265204318016,-0.004567601688644588,0.0074316787396895775,0.011516452050090104,-0.008347807021960859,-0.020773493434211605,0.014722076087115107,-0.008658015442207396,0.008391622318126908,-0.004669269183683612,0.015335073554717322,0.002324244979309141,-0.021562191498312497,0.005425970175377743,0.0
2025-12-12,1700.5,34.80896759033203,148.53695678710938,22.157140731811523,57.08831024169922,47.090919494628906,48.18000030517578,477.7322692871094,3.326430082321167,567.9410400390625,1616.0,178.0685577392578,677.9000854492188,51.69280242919922,9.180000305175781,118.03326416015625,0.0056022555486697516,-0.00762828704058709,-0.0048552047594551725,-0.004364843573590496,-0.007313277689763792,-0.007387706446391886,0.011271271845447656,0.011244618437787504,-0.005813961763140501,0.017207111881853282,0.00838905028621553,0.006964788081934111,-0.010810189042095767,-0.023382878312117394,-0.006514623006883317,-0.006041301668911115
2025-12-15,1693.5,34.799095153808594,148.3488006591797,22.050521850585938,56.62936782836914,47.36250686645508,48.150001525878906,481.88043212890625,3.3943161964416504,573.9517211914062,1573.5,181.50714111328125,676.8758544921875,51.78228759765625,9.270000457763672,116.98028564453125,-0.004124932189423696,-0.00028365784653201206,-0.0012675323649050108,-0.004823556900311239,-0.00807165451937719,0.0057507309318256756,-0.0006228335865549619,0.00864554767498137,0.020202644244389775,0.010527672774389603,-0.02665152257657913,0.01912636593052643,-0.001512030324677354,0.0017295987032588547,0.009756191083009208,-0.008961062566207463
2025-12-16,1664.5,33.328155517578125,145.32833862304688,21.79851531982422,56.21033477783203,46.6059455871582,46.27000045776367,474.5589904785156,3.3458261489868164,566.904296875,1502.0,179.3343505859375,675.0264282226562,51.096229553222656,9.140000343322754,113.9206771850586,-0.01727261524274672,-0.043188834333372256,-0.020570675351049963,-0.011494405425442274,-0.007427084032790496,-0.016102800621088376,-0.039827357122023406,-0.01531008548612481,-0.014388682481249138,-0.012354782458423716,-0.046504884180381456,-0.01204305401779081,-0.002736037133594218,-0.013337443685889279,-0.01412300593023449,-0.02650302979824149
2025-12-17,1681.0,34.029075622558594,148.07151794433594,22.22498893737793,56.489688873291016,47.634090423583984,46.400001525878906,472.3009033203125,3.3555240631103516,562.3887939453125,1527.0,176.61338806152344,667.5986938476562,51.53371810913086,9.420000076293945,116.63260650634766,0.009864076393536043,0.020812773758280095,0.0186997995822885,0.019375420763469976,0.004957490842368819,0.021820569568188838,0.002805679305307469,-0.004769642169555331,0.0028943184840702504,-0.007997086020464683,0.016507472894552424,-0.015288848505555761,-0.01106460773219221,0.008525605163189735,0.03017467365869418,0.02352648692271791
2025-12-18,1715.5,32.883914947509766,146.25924682617188,21.32358169555664,55.571807861328125,46.67384338378906,48.29999923706055,467.67529296875,3.277939796447754,557.7337036132812,1550.0,177.69976806640625,672.6399536132812,50.688575744628906,9.220000267028809,115.76836395263672,0.020315728889888876,-0.0342316936933317,-0.012314676124896269,-0.04140370147901053,-0.01638210387182778,-0.020364781355729732,0.04013205274514868,-0.009842052827429055,-0.023392847622074858,-0.008311800079518926,0.014949904694659908,0.0061323345779432294,0.007522963990016468,-0.01653575927361511,-0.02146003015700477,-0.007437546718929789
2025-12-19,1724.0,33.50585174560547,146.3186492919922,21.05219078063965,54.194984436035156,46.91632843017578,49.220001220703125,471.6443786621094,3.2682416439056396,566.6452026367188,1559.5,181.40745544433594,678.7363891601562,50.96697235107422,9.170000076293945,115.91736602783203,0.004942588925134005,0.018736471703097904,0.00040606257290563125,-0.012808952362336644,-0.025087653724800336,0.005181860109469614,0.01886852490118789,0.008451029901426679,-0.0029629975049645335,0.015851748157785537,0.006110326134565623,0.020650206346845584,0.009022618958016409,0.0054772672552013376,-0.005437771942087989,0.0012862431859791252
2025-12-22,1717.5,33.70329666137695,148.3488006591797,21.168500900268555,54.01539993286133,47.29460906982422,49.40999984741211,481.0348815917969,3.3167319297790527,582.7933959960938,1545.0,185.0653076171875,682.96484375,50.917259216308594,9.289999961853027,117.3676986694336,-0.003777427127134017,0.005875553803890894,0.01377948932075208,0.005509640378938414,-0.00331917623421587,0.008030546826464587,0.0038527600055932518,0.019714519805430743,0.014727822921378224,0.028099379788145064,-0.00934134671601213,0.019963140621339727,0.006210566721978087,-0.0009758750288660904,0.013001254131182867,0.012434155007280614
2025-12-23,1710.0,34.13766860961914,149.05191040039062,20.848648071289062,53.396827697753906,46.43135452270508,49.45000076293945,480.02020263671875,3.277939796447754,578.2081298828125,1541.0,185.14505004882812,686.0863037109375,50.499664306640625,9.170000076293945,118.62928771972656,-0.004376374599798888,0.012805769566026684,0.004728375051213296,-0.01522516474466133,-0.011517852056524466,-0.01842134080479586,0.0008092437277635645,-0.002111594535533102,-0.011764825416413749,-0.00789885258774904,-0.0025923540117300556,0.00043079525584648596,0.004560042005282501,-0.008235258086088446,-0.013001254131182919,0.01069167100353558
2025-12-24,1711.5,33.871124267578125,149.04202270507812,20.771106719970703,,46.56714630126953,,483.20343017578125,3.287637948989868,580.4907836914062,,185.76300048828125,688.4996948242188,50.71840286254883,9.109999656677246,118.43061828613281,0.0008768084735343862,-0.00783856603063645,-6.633946027094347e-05,-0.003726184424944047,,0.0029203024536071077,,0.006609553626403591,0.0029542440807391627,0.003940034352013483,,0.0033320981321949958,0.0035114479496600164,0.004322131464147398,-0.006564621002819147,-0.0016761120296728796
2025-12-26,,33.831634521484375,148.56666564941406,21.139423370361328,,47.08122253417969,,480.4977111816406,3.326430082321167,575.5267333984375,,184.5570068359375,688.4298706054688,51.15589141845703,9.180000305175781,118.32134246826172,,-0.0011665625235493656,-0.0031945133224469784,0.017576782348526377,,0.010978971723585498,,-0.005615280479822633,0.011730323294124994,-0.00858824495487376,,-0.006513274421860656,-0.0001014201750952399,0.008588844681374608,0.007654564290443036,-0.0009231249894017772
2025-12-29,1698.5,34.00933074951172,149.5272674560547,21.449583053588867,53.8757209777832,47.672889709472656,48.47999954223633,486.30706787109375,3.374920129776001,575.9354248046875,1526.0,183.8094940185547,685.9765625,51.334861755371094,9.180000305175781,119.73194122314453,,0.005238623409805446,0.006444982772633816,0.014565503763396416,,0.01248863719500288,,0.012017786287866735,0.014471977205347977,0.0007098651405960893,,-0.004058533236411434,-0.0035699930558561223,0.003492422746063035,0.0,0.011851256518047783
2025-12-30,1714.0,34.30549240112305,150.83447265625,21.05219078063965,54.274803161621094,46.90663146972656,49.15999984741211,485.441650390625,3.3167319297790527,572.7356567382812,1561.0,183.4008331298828,685.138916015625,50.41017532348633,9.029999732971191,120.18889617919922,0.009084311557086493,0.008670548890089854,0.008704260755520594,-0.01870057732125585,0.007380158319230375,-0.016203825016264786,0.013928949275191728,-0.0017811553398549113,-0.017391719163798232,-0.005571266473555263,0.02267670867102972,-0.0022257601552463082,-0.0012218468855631148,-0.01817704171852659,-0.016474900018350756,0.0038092190202606772
2025-12-31,1714.0,34.28574752807617,150.9335174560547,21.14911651611328,,47.090919494628906,,481.1343688964844,3.336127996444702,568.3895874023438,,182.79286193847656,680.062744140625,50.53943634033203,9.029999732971191,119.54319763183594,0.0,-0.0005757258102534315,0.0006564301490318131,0.004593502529289011,,0.003921128989734649,,-0.00891251162825588,0.005830912370164748,-0.007617201305666155,,-0.003320492723940654,-0.0074365500962735335,0.002560903115105158,0.0,-0.005386847447175225
2026-01-02,1754.0,35.371681213378906,154.3896942138672,19.947240829467773,52.41908264160156,45.57780456542969,51.220001220703125,494.464111328125,3.2682416439056396,583.7902221679688,1602.0,186.630126953125,681.309326171875,49.405948638916016,8.819999694824219,121.83790588378906,0.023069073774403294,0.031181790417546026,0.022640429928986638,-0.05850730284838962,,-0.032659334352685705,,0.02732798844377574,-0.02055873529154301,0.02673463276304446,,0.020775117653419148,0.0018313617663269853,-0.02268311441807005,-0.023530502439326403,0.0190137285013822
2026-01-05,1851.0,35.65796661376953,162.2626953125,20.150785446166992,52.95783996582031,45.40321350097656,54.41999816894531,508.8880920410156,3.3070340156555176,609.3683471679688,1752.0,187.6367645263672,685.846923828125,49.22697830200195,8.739999771118164,124.52996063232422,0.05382713964136919,0.008061055049451633,0.049736709857231984,0.010152438108029946,0.010225427071182881,-0.0038379715346017044,0.06060159510444898,0.02875356115968204,0.011799603194726165,0.04288121454370073,0.08950514386803222,0.005379262892530178,0.006638033243240065,-0.0036290220493649023,-0.00911167193867993,0.02185481359161488
2026-01-06,1881.5,33.92048263549805,155.02349853515625,20.945573806762695,54.0553092956543,47.003623962402344,54.58000183105469,519.3031616210938,3.3458261489868164,608.6605834960938,1740.5,189.76968383789062,689.92578125,51.434288024902344,8.880000114440918,120.24850463867188,0.01634329745999444,-0.04995354985875566,-0.04563988901946783,0.03868408231476335,0.020511643944737545,0.034641819818390734,0.0029358491199043208,0.02025970515548851,0.011661923448243081,-0.0011621460438496734,-0.006585564244843118,0.011303156209644871,0.005929568682081867,0.04386321957054166,0.015891406411978653,-0.03498586113164206
2026-01-07,1926.0,33.23930740356445,153.6964874267578,22.942235946655273,55.871116638183594,52.48382568359375,57.36000061035156,494.26513671875,3.646465539932251,575.1679077148438,1825.0,185.11514282226562,687.701904296875,55.789249420166016,9.6899995803833,117.7054443359375,0.02337598232457893,-0.020285905927691424,-0.00859691203465831,0.09105222638479256,0.03303978103797784,0.11028033559263593,0.049679658103801844,-0.04941575185396526,0.08604470987052883,-0.056598766593866805,0.04740755876509835,-0.024833121431022946,-0.0032285629973805552,0.08127615584714454,0.08729281270700764,-0.021375204234605708
2026-01-08,2023.0,33.693424224853516,157.70724487304688,23.678869247436523,57.50734329223633,52.871803283691406,58.52000045776367,515.7220458984375,3.782238245010376,588.9038696289062,1851.0,186.55038452148438,687.632080078125,55.85885238647461,9.710000038146973,122.09618377685547,0.04913624480967459,0.013569557924000518,0.025760636923529714,0.03160348120931639,0.02886509944353237,0.007365137633891581,0.020021377042186695,0.042495862392853044,0.036557609481091706,0.023600949286059977,0.014146046556905526,0.007723335784227262,-0.00010153783677743937,0.0012468277417931504,0.002061903633284065,0.036623856492701834
2026-01-09,2053.0,33.85137939453125,160.53955078125,24.211957931518555,57.9263801574707,52.77480697631836,58.47999954223633,540.07373046875,3.791936159133911,616.8444213867188,1900.0,187.8759765625,692.1796264648438,54.49668502807617,9.59000015258789,123.78492736816406,0.01472057985118808,0.0046770572760872235,0.0177999007560666,0.02226358302197753,0.007260247583999862,-0.0018362413027455868,-0.0006837763604423659,0.04613771853606596,0.002560785877292275,0.04635387789242385,0.026127852581034255,0.007080685107256283,0.006591570183952557,-0.024688141199814943,-0.012435381425368276,0.013736477255695833
2026-01-12,2093.0,33.96984100341797,160.76730346679688,24.396116256713867,56.70918655395508,52.823307037353516,58.68000030517578,548.35009765625,3.840426445007324,627.3108520507812,1890.0,193.20828247070312,693.2666625976562,54.615997314453125,9.569999694824219,123.2087631225586,0.019296305427066077,0.003493352925891625,0.0014176648937301568,0.00757730930098705,-0.02123667870157837,0.0009185782321676533,0.0034141508616320885,0.015208279154332233,0.012706665241371628,0.016825355806379855,-0.005277057100843781,0.027986744793616236,0.0015692219387488094,0.0021869562981886343,-0.002087731230426785,-0.0046654251736998106
2026-01-13,2072.0,34.907691955566406,162.28248596191406,25.22967529296875,59.841957092285156,54.171531677246094,58.97999954223633,555.3731079101562,3.9374067783355713,623.5030517578125,1904.0,193.43751525878906,691.8804931640625,59.746498107910156,9.8100004196167,125.7021484375,-0.010084119066626047,0.027234103135234118,0.00938055776770624,0.0335969428682904,0.053770820588846975,0.025203010171878322,0.005099437150334029,0.012726207084024626,0.02493891470715057,-0.006088534904158728,0.00738010729762246,0.0011857509704779978,-0.002001476724789629,0.08978374907686096,0.024769142775588004,0.020035029424735264
